Zip (int),Station
67105,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.ddy
67155,USA_KS_Dodge.City.Rgnl.AP.724510_TMY3.ddy
68322,USA_NE_Beatrice.Muni.AP.725515_TMY3.ddy
68375,USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3.ddy
64477,USA_MO_Kansas.City.Intl.AP.724460_TMY3.ddy
65717,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3.ddy
81247,USA_CO_Gunnison.County.AWOS.724677_TMY3.ddy
84649,USA_UT_Delta.Muni.AP.724795_TMY3.ddy
76087,USA_TX_Fort.Worth.NAS.722595_TMY3.ddy
60615,USA_IL_Chicago-Midway.AP.725340_TMY3.ddy
80746,USA_NE_Sidney.Muni.AP.725610_TMY3.ddy
63017,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.ddy
35906,USA_AL_Gadsen.Muni.AWOS.722285_TMY3.ddy
50069,USA_IA_Des.Moines.Intl.AP.725460_TMY3.ddy
50682,USA_IA_Oelwein.Muni.AP.725488_TMY3.ddy
27967,USA_VA_Franklin.Muni.AP.723083_TMY3.ddy
41824,USA_VA_Wise-Lonesome.Pine.AP.724117_TMY3.ddy
42782,USA_KY_Fort.Knox-Godman.AAF.724240_TMY3.ddy
20515,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.ddy
23827,USA_VA_Franklin.Muni.AP.723083_TMY3.ddy
4451,USA_ME_Millinocket.Muni.AP.726196_TMY3.ddy
5476,USA_VT_Burlington.Intl.AP.726170_TMY3.ddy
76377,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.ddy
76437,USA_TX_Abilene.Rgnl.AP.722660_TMY3.ddy
78621,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3.ddy
79322,USA_TX_Lubbock.Intl.AP.722670_TMY3.ddy
79493,USA_TX_Lubbock.Intl.AP.722670_TMY3.ddy
58293,USA_MN_Hallock.727478_TMY3.ddy
59860,USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.ddy
60949,USA_IL_University.of.Illinois-Willard.AP.725315_TMY3.ddy
62275,USA_IL_Belleville-Scott.AFB.724338_TMY3.ddy
63467,USA_IL_Quincy.Muni.AP.724396_TMY3.ddy
65016,USA_MO_Jefferson.City.Mem.AP.724458_TMY3.ddy
68182,USA_NE_Omaha.WSFO.725530_TMY3.ddy
83701,USA_ID_Boise.Air.Terminal.726810_TMY3.ddy
85713,USA_AZ_Tucson.Intl.AP.722740_TMY3.ddy
75141,USA_TX_Dallas-Redbird.AP.722599_TMY3.ddy
82073,USA_WY_Laramie-General.Brees.Field.725645_TMY3.ddy
83522,USA_ID_Lewiston-Nez.Perce.County.AP.727830_TMY3.ddy
13489,USA_NY_Utica-Oneida.County.AP.725197_TMY3.ddy
15364,USA_PA_Washington.AWOS.725117_TMY3.ddy
16563,USA_PA_Erie.Intl.AP.725260_TMY3.ddy
30184,USA_GA_Marietta-Dobbins.AFB.722270_TMY3.ddy
31326,USA_GA_Savannah.Intl.AP.722070_TMY3.ddy
32694,USA_FL_Gainesville.Rgnl.AP.722146_TMY3.ddy
33111,USA_FL_Miami-Kendall-Tamiami.Executive.AP.722029_TMY3.ddy
33458,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3.ddy
24026,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3.ddy
21794,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.ddy
21902,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.ddy
22469,USA_MD_Patuxent.River.NAS.724040_TMY3.ddy
8064,USA_NJ_McGuire.AFB.724096_TMY3.ddy
28518,USA_NC_Jacksonville.AWOS.723069_TMY3.ddy
30009,USA_GA_Fulton.County.AP.722195_TMY3.ddy
12170,USA_NY_Albany.County.AP.725180_TMY3.ddy
27514,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.ddy
52057,USA_IA_Monticello.Muni.AP.725475_TMY3.ddy
52072,USA_IA_Decorah.Muni.AP.725476_TMY3.ddy
36728,USA_AL_Montgomery-Dannelly.Field.722260_TMY3.ddy
37990,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.ddy
8026,USA_PA_Philadelphia.Intl.AP.724080_TMY3.ddy
11040,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.ddy
11724,USA_NY_Republic.AP.744864_TMY3.ddy
12180,USA_NY_Albany.County.AP.725180_TMY3.ddy
25647,USA_WV_Charleston-Yeager.AP.724140_TMY3.ddy
25686,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.ddy
25707,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.ddy
77856,USA_TX_College.Station-Easterwood.Field.722445_TMY3.ddy
81239,USA_CO_Gunnison.County.AWOS.724677_TMY3.ddy
85745,USA_AZ_Tucson.Intl.AP.722740_TMY3.ddy
65254,USA_MO_Columbia.Rgnl.AP.724450_TMY3.ddy
65658,USA_AR_Rogers.AWOS.723449_TMY3.ddy
67057,USA_OK_Vance.AFB.723535_TMY3.ddy
68338,USA_NE_Beatrice.Muni.AP.725515_TMY3.ddy
86403,USA_CA_Needles.AP.723805_TMY3.ddy
86438,USA_CA_Needles.AP.723805_TMY3.ddy
88042,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3.ddy
90405,USA_CA_Santa.Monica.Muni.AP.722885_TMY3.ddy
70186,USA_LA_New.Orleans-Lakefront.AP.722315_TMY3.ddy
71971,USA_AR_Hot.Springs.Mem.AP.723415_TMY3.ddy
72843,USA_AR_Harrison.AP.723446_TMY3.ddy
91901,USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.ddy
92111,USA_CA_San.Diego-Montgomery.Field.722903_TMY3.ddy
6043,USA_CT_Hartford-Brainard.Field.725087_TMY3.ddy
7869,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3.ddy
7871,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3.ddy
737,PRI_San.Juan.Intl.AP.785260_TMY3.ddy
59450,USA_MT_Great.Falls.Intl.AP.727750_TMY3.ddy
60476,USA_IL_Chicago-Midway.AP.725340_TMY3.ddy
52046,USA_IA_Dubuque.Rgnl.AP.725470_TMY3.ddy
54011,USA_MN_Red.Wing.Muni.AP.726564_TMY3.ddy
37222,USA_TN_Nashville.Intl.AP.723270_TMY3.ddy
37340,USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.ddy
37843,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.ddy
13478,USA_NY_Utica-Oneida.County.AP.725197_TMY3.ddy
21804,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3.ddy
22939,USA_VA_Staunton-Shenandoah.Valley.Rgnl.AP.724105_TMY3.ddy
42352,USA_KY_Henderson.City.County.AP.724238_TMY3.ddy
98860,USA_WA_Moses.Lake-Grant.County.AP.727827_TMY3.ddy
56333,USA_MN_St.Cloud.Muni.AP.726550_TMY3.ddy
61001,USA_IA_Dubuque.Rgnl.AP.725470_TMY3.ddy
43945,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3.ddy
45362,USA_OH_Dayton.Intl.AP.724290_TMY3.ddy
45449,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3.ddy
43340,USA_OH_Findlay.AP.725366_TMY3.ddy
34240,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3.ddy
97455,USA_OR_Eugene-Mahlon.Sweet.AP.726930_TMY3.ddy
97741,USA_OR_Redmond-Roberts.Field.726835_TMY3.ddy
98342,USA_WA_Seattle-Boeing.Field.727935_TMY3.ddy
98635,USA_WA_The.Dalles.Muni.AP.726988_TMY3.ddy
93639,USA_CA_Fresno.Air.Terminal.723890_TMY3.ddy
93063,USA_CA_Van.Nuys.AP.722886_TMY3.ddy
96163,USA_CA_Truckee.Tahoe.AP.725846_TMY3.ddy
29470,USA_SC_Charleston.Intl.AP.722080_TMY3.ddy
48005,USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3.ddy
39146,USA_MS_Jackson.Intl.AP.722350_TMY3.ddy
28708,USA_NC_Asheville.Rgnl.AP.723150_TMY3.ddy
30281,USA_GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190_TMY3.ddy
32198,USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.ddy
38014,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
19034,USA_PA_Willow.Grove.NAS.724086_TMY3.ddy
19607,USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3.ddy
19766,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.ddy
21671,USA_MD_Patuxent.River.NAS.724040_TMY3.ddy
24843,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3.ddy
24879,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3.ddy
42437,USA_KY_Henderson.City.County.AP.724238_TMY3.ddy
43542,USA_OH_Toledo.Express.AP.725360_TMY3.ddy
32951,USA_FL_Melbourne.Rgnl.AP.722040_TMY3.ddy
27212,USA_VA_Danville.Rgnl.AP.724106_TMY3.ddy
27376,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.ddy
28456,USA_NC_Wilmington.Intl.AP.723013_TMY3.ddy
38855,USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3.ddy
40844,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3.ddy
57562,USA_SD_Pierre.Muni.AP.726686_TMY3.ddy
58210,USA_ND_Devils.Lake.AWOS.727573_TMY3.ddy
58256,USA_ND_Grand.Forks.Intl.AP.727576_TMY3.ddy
58358,USA_SD_Mobridge.Muni.AP.726685_TMY3.ddy
59345,USA_WY_Gillette-Gillette.County.AP.726650_TMY3.ddy
44033,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3.ddy
44201,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3.ddy
46784,USA_IN_Fort.Wayne.Intl.AP.725330_TMY3.ddy
66855,USA_KS_Emporia.Muni.AP.724556_TMY3.ddy
64154,USA_MO_Kansas.City.Intl.AP.724460_TMY3.ddy
64841,USA_MO_Joplin.Muni.AP.723495_TMY3.ddy
65055,USA_MO_Columbia.Rgnl.AP.724450_TMY3.ddy
48103,USA_MI_Ann.Arbor.Muni.AP.725374_TMY3.ddy
49090,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3.ddy
55378,USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3.ddy
55941,USA_WI_La.Crosse.Muni.AP.726430_TMY3.ddy
60920,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3.ddy
72336,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
73003,USA_OK_Oklahoma.City-Wiley.Post.Field.723544_TMY3.ddy
73054,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3.ddy
73522,USA_OK_Altus.AFB.723520_TMY3.ddy
75097,USA_TX_Dallas-Addison.AP.722598_TMY3.ddy
6751,USA_CT_Oxford.AWOS.725029_TMY3.ddy
30811,USA_GA_Augusta-Bush-Field.722180_TMY3.ddy
34231,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3.ddy
34276,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3.ddy
35240,USA_AL_Birmingham.Muni.AP.722280_TMY3.ddy
97254,USA_OR_Portland.Intl.AP.726980_TMY3.ddy
97795,USA_OR_Roseburg.Rgnl.AP.726904_TMY3.ddy
98858,USA_WA_Wenatchee-Pangborn.Mem.AP.727825_TMY3.ddy
99011,USA_WA_Fairchild.AFB.727855_TMY3.ddy
99606,USA_AK_Iliamna.AP.703400_TMY3.ddy
56754,USA_MN_Thief.River.AWOS.727555_TMY3.ddy
59025,USA_WY_Sheridan.County.AP.726660_TMY3.ddy
60072,USA_IL_Waukegan.Rgnl.AP.725347_TMY3.ddy
78767,USA_TX_Austin-Camp.Mabry.722544_TMY3.ddy
79045,USA_TX_Amarillo.Intl.AP.723630_TMY3.ddy
79120,USA_TX_Amarillo.Intl.AP.723630_TMY3.ddy
93635,USA_CA_Merced-Macready.Field.724815_TMY3.ddy
87521,USA_NM_Taos.Muni.AP.723663_TMY3.ddy
87732,USA_NM_Las.Vegas-Muni.AP.723677_TMY3.ddy
89452,USA_CA_Truckee.Tahoe.AP.725846_TMY3.ddy
91342,USA_CA_Van.Nuys.AP.722886_TMY3.ddy
60453,USA_IL_Chicago-Midway.AP.725340_TMY3.ddy
61277,USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3.ddy
49408,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3.ddy
50535,USA_IA_Storm.Lake.Muni.AP.725496_TMY3.ddy
52706,USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3.ddy
54747,USA_MN_Winona.Muni.AWOS.726588_TMY3.ddy
56721,USA_ND_Grand.Forks.Intl.AP.727576_TMY3.ddy
62861,USA_KY_Henderson.City.County.AP.724238_TMY3.ddy
70044,USA_LA_New.Orleans-Lakefront.AP.722315_TMY3.ddy
70310,USA_LA_Houma-Terrebonne.AP.722406_TMY3.ddy
72002,USA_AR_Little.Rock-Adams.Field.723403_TMY3.ddy
98261,USA_WA_Whidbey.Island.NAS.690230_TMY3.ddy
78842,USA_TX_Del.Rio.722610_TMY3.ddy
77297,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3.ddy
56395,USA_MN_St.Cloud.Muni.AP.726550_TMY3.ddy
56736,USA_MN_Fosston.AWOS.727505_TMY3.ddy
57639,USA_SD_Mobridge.Muni.AP.726685_TMY3.ddy
58316,USA_ND_Devils.Lake.AWOS.727573_TMY3.ddy
58477,USA_ND_Bismarck.Muni.AP.727640_TMY3.ddy
58581,USA_SD_Mobridge.Muni.AP.726685_TMY3.ddy
72123,USA_AR_Batesville.AWOS.723448_TMY3.ddy
72351,USA_AR_Jonesboro.Muni.AP.723407_TMY3.ddy
75573,USA_AR_Texarkana-Webb.Field.723418_TMY3.ddy
75778,USA_TX_Tyler-Pounds.Field.722448_TMY3.ddy
63055,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.ddy
65264,USA_MO_Columbia.Rgnl.AP.724450_TMY3.ddy
65730,USA_AR_Rogers.AWOS.723449_TMY3.ddy
67016,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3.ddy
70554,USA_LA_Lafayette.RgnlAP.722405_TMY3.ddy
70612,USA_LA_Lake.Charles.AP.722404_TMY3.ddy
71232,USA_LA_Monroe.Rgnl.AP.722486_TMY3.ddy
61653,USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3.ddy
61724,USA_IL_University.of.Illinois-Willard.AP.725315_TMY3.ddy
80488,USA_CO_Hayden-Yampa.AWOS.725715_TMY3.ddy
98599,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3.ddy
86433,USA_CA_Needles.AP.723805_TMY3.ddy
87715,USA_NM_Las.Vegas-Muni.AP.723677_TMY3.ddy
90402,USA_CA_Santa.Monica.Muni.AP.722885_TMY3.ddy
92021,USA_CA_San.Diego-Montgomery.Field.722903_TMY3.ddy
28803,USA_NC_Asheville.Rgnl.AP.723150_TMY3.ddy
31544,USA_GA_Alma-Bacon.County.AP.722135_TMY3.ddy
36863,USA_AL_Auburn-Opelika.AP.722284_TMY3.ddy
37501,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
41204,USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3.ddy
42031,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3.ddy
43126,USA_OH_Ohio.State.University.AP.724288_TMY3.ddy
94599,USA_CA_Napa.County.AP.724955_TMY3.ddy
95241,USA_CA_Stockton.Metro.AP.724920_TMY3.ddy
91105,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.ddy
92646,USA_CA_Santa.Ana-John.Wayne.AP.722977_TMY3.ddy
87545,USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3.ddy
57266,USA_SD_Watertown.Muni.AP.726546_TMY3.ddy
42058,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3.ddy
45370,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3.ddy
33655,USA_FL_MacDill.AFB.747880_TMY3.ddy
50317,USA_IA_Des.Moines.Intl.AP.725460_TMY3.ddy
50467,USA_IA_Mason.City.Muni.AP.725485_TMY3.ddy
51566,USA_IA_Red.Oak.Muni.AP.725494_TMY3.ddy
52738,USA_IA_Muscatine.Muni.AP.725487_TMY3.ddy
48159,USA_MI_Detroit-Willow.Run.AP.725376_TMY3.ddy
49097,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3.ddy
36785,USA_AL_Montgomery-Dannelly.Field.722260_TMY3.ddy
39752,USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3.ddy
46383,USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3.ddy
78585,USA_TX_McAllen-Miller.Intl.AP.722506_TMY3.ddy
79903,USA_TX_El.Paso.Intl.AP.722700_TMY3.ddy
79927,USA_TX_El.Paso.Intl.AP.722700_TMY3.ddy
80270,USA_CO_Denver.Intl.AP.725650_TMY3.ddy
80443,USA_CO_Leadville-Lake.County.AP.724673_TMY3.ddy
80530,USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.ddy
62095,USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.ddy
72322,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
68030,USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.ddy
88101,USA_NM_Clovis-Cannon.AFB.722686_TMY3.ddy
99697,USA_AK_Kodiak.AP.703500_TMY3.ddy
99832,USA_AK_Hoonah.702607_TMY3.ddy
19961,USA_DE_Dover.AFB.724088_TMY3.ddy
21652,USA_MD_Patuxent.River.NAS.724040_TMY3.ddy
2537,USA_MA_Otis.ANGB.725060_TMY3.ddy
47967,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3.ddy
48613,USA_MI_Saginaw-Tri.City.Intl.AP.726379_TMY3.ddy
49082,USA_MI_Jackson-Reynolds.Field.725395_TMY3.ddy
19181,USA_PA_Philadelphia-NE.Philadelphia.AP.724085_TMY3.ddy
53935,USA_WI_Watertown.Muni.AP.726464_TMY3.ddy
15218,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3.ddy
54003,USA_MN_Red.Wing.Muni.AP.726564_TMY3.ddy
80209,USA_CO_Golden-NREL.724666_TMY3.ddy
7628,USA_NJ_Teterboro.AP.725025_TMY3.ddy
20532,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.ddy
20639,USA_MD_Andrews.AFB.745940_TMY3.ddy
20662,USA_VA_Quantico.MCAS.724035_TMY3.ddy
8083,USA_PA_Philadelphia.Intl.AP.724080_TMY3.ddy
29501,USA_SC_Florence.Rgnl.AP.723106_TMY3.ddy
12063,USA_NY_Albany.County.AP.725180_TMY3.ddy
95356,USA_CA_Modesto.Muni.AP.724926_TMY3.ddy
8888,USA_NJ_Trenton-Mercer.County.AP.724095_TMY3.ddy
87585,USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3.ddy
49065,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3.ddy
89418,USA_NV_Winnemucca.Muni.AP.725830_TMY3.ddy
90212,USA_CA_Santa.Monica.Muni.AP.722885_TMY3.ddy
54723,USA_MN_Red.Wing.Muni.AP.726564_TMY3.ddy
60714,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3.ddy
48434,USA_MI_St.Clair.County.Intl.AP.725384_TMY3.ddy
44189,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3.ddy
44815,USA_OH_Findlay.AP.725366_TMY3.ddy
20214,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3.ddy
3086,USA_NH_Manchester.Muni.AP.743945_TMY3.ddy
20674,USA_MD_Patuxent.River.NAS.724040_TMY3.ddy
6357,USA_CT_Groton-New.London.AP.725046_TMY3.ddy
21244,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.ddy
15646,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3.ddy
21529,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3.ddy
14432,USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3.ddy
2493,USA_MA_Norwood.Mem.AP.725098_TMY3.ddy
4282,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3.ddy
83809,USA_ID_Coeur.dAlene.AWOS.727834_TMY3.ddy
84315,USA_UT_Ogden-Hinkley.AP.725750_TMY3.ddy
93001,USA_CA_Oxnard.AP.723927_TMY3.ddy
85302,USA_AZ_Phoenix-Deer.Valley.AP.722784_TMY3.ddy
38001,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3.ddy
31554,USA_GA_Alma-Bacon.County.AP.722135_TMY3.ddy
76147,USA_TX_Fort.Worth-Meacham.AP.722596_TMY3.ddy
45721,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3.ddy
77629,USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.ddy
47427,USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3.ddy
80024,USA_CO_Aurora-Buckley.Field.ANGB.724695_TMY3.ddy
26631,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3.ddy
27521,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.ddy
54948,USA_WI_Wausau.Muni.AP.726463_TMY3.ddy
28327,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.ddy
60050,USA_IL_Waukegan.Rgnl.AP.725347_TMY3.ddy
26187,USA_WV_Parkersburg-Wood.County-Gill.Robb.Wilson.AP.724273_TMY3.ddy
63160,USA_IL_Cahokia.AP.725314_TMY3.ddy
28544,USA_NC_New.River.MCAS.723096_TMY3.ddy
48750,USA_MI_Oscoda-Wurtsmith.AFB.726395_TMY3.ddy
43534,USA_OH_Toledo.Express.AP.725360_TMY3.ddy
80429,USA_CO_Leadville-Lake.County.AP.724673_TMY3.ddy
50541,USA_IA_Fort.Dodge.AWOS.725490_TMY3.ddy
84636,USA_UT_Delta.Muni.AP.724795_TMY3.ddy
75750,USA_TX_Longview-Gregg.County.AP.722470_TMY3.ddy
2027,USA_MA_Norwood.Mem.AP.725098_TMY3.ddy
76552,USA_TX_McGregor.AWOS.722563_TMY3.ddy
95765,USA_CA_Sacramento.Metro.AP.724839_TMY3.ddy
57777,USA_SD_Ellsworth.AFB.726625_TMY3.ddy
99659,USA_AK_Unalakleet.Field.702070_TMY3.ddy
53034,USA_WI_Watertown.Muni.AP.726464_TMY3.ddy
83217,USA_ID_Soda.Springs-Tigert.AP.725868_TMY3.ddy
70532,USA_LA_Lake.Charles.AP.722404_TMY3.ddy
71854,USA_AR_Texarkana-Webb.Field.723418_TMY3.ddy
76629,USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3.ddy
55071,USA_MN_St.Paul-Downtown.AP.726584_TMY3.ddy
93384,USA_CA_Bakersfield-Meadows.Field.723840_TMY3.ddy
49024,USA_MI_Kalamazoo-Battle.Creek.Intl.AP.726357_TMY3.ddy
95366,USA_CA_Stockton.Metro.AP.724920_TMY3.ddy
61364,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3.ddy
62070,USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.ddy
79990,USA_TX_El.Paso.Intl.AP.722700_TMY3.ddy
29627,USA_SC_Anderson.County.AP.723125_TMY3.ddy
71303,USA_LA_Alexandria-England.AFB.747540_TMY3.ddy
44286,USA_OH_Cleveland-Hopkins.Intl.AP.725240_TMY3.ddy
38071,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
8023,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.ddy
22712,USA_VA_Manassas.Muni.AWOS.724036_TMY3.ddy
4333,USA_ME_Augusta.AP.726185_TMY3.ddy
27301,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.ddy
15668,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3.ddy
27829,USA_NC_Pitt.Greenville.AP.723065_TMY3.ddy
16694,USA_PA_Altoona-Blair.County.AP.725126_TMY3.ddy
72207,USA_AR_Little.Rock-Adams.Field.723403_TMY3.ddy
74009,USA_OK_Bartlesville-Phillips.Field.723565_TMY3.ddy
26436,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3.ddy
80701,USA_CO_Akron-Washington.County.AP.724698_TMY3.ddy
33766,USA_FL_St.Petersburg-Clearwater.Intl.AP.722116_TMY3.ddy
94067,USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3.ddy
95645,USA_CA_Sacramento.Metro.AP.724839_TMY3.ddy
17007,USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.ddy
96826,USA_HI_Honolulu.Intl.AP.911820_TMY3.ddy
17370,USA_PA_Harrisburg.Intl.AP.725115_TMY3.ddy
10302,USA_NJ_Newark.Intl.AP.725020_TMY3.ddy
7819,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3.ddy
11501,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3.ddy
12950,USA_VT_Burlington.Intl.AP.726170_TMY3.ddy
13321,USA_NY_Utica-Oneida.County.AP.725197_TMY3.ddy
23851,USA_VA_Franklin.Muni.AP.723083_TMY3.ddy
2906,USA_RI_Pawtucket.AWOS.725054_TMY3.ddy
4290,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3.ddy
14101,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3.ddy
74432,USA_OK_McAlester.Rgnl.AP.723566_TMY3.ddy
19358,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.ddy
84773,USA_UT_Hanksville.AP.724735_TMY3.ddy
78886,USA_TX_Hondo.Muni.AP.722533_TMY3.ddy
24551,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.ddy
96024,USA_CA_Redding.Muni.AP.725920_TMY3.ddy
78112,USA_TX_San.Antonio-Stinson.AP.722523_TMY3.ddy
98353,USA_WA_Bremerton.National.AP.727928_TMY3.ddy
16421,USA_PA_Erie.Intl.AP.725260_TMY3.ddy
89160,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.ddy
24732,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3.ddy
95112,USA_CA_San.Jose.Intl.AP.724945_TMY3.ddy
10111,USA_NY_New.York-Central.Park.725033_TMY3.ddy
30726,USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.ddy
27701,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.ddy
27811,USA_NC_Pitt.Greenville.AP.723065_TMY3.ddy
35542,USA_AL_Tuscaloosa.Muni.AP.722286_TMY3.ddy
14853,USA_NY_Elmira.Rgnl.AP.725156_TMY3.ddy
37067,USA_TN_Nashville.Intl.AP.723270_TMY3.ddy
38073,USA_TN_Dyersburg.Muni.AP.723347_TMY3.ddy
24889,USA_WV_Bluefield-Mercer.County.AP.724125_TMY3.ddy
25674,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3.ddy
38114,USA_TN_Memphis.Intl.AP.723340_TMY3.ddy
44412,USA_OH_Youngstown.Rgnl.AP.725250_TMY3.ddy
4984,USA_ME_Waterville.AWOS.726073_TMY3.ddy
38801,USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3.ddy
